LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,Temperature,Coupling Coordination Level
P1080,2023,730447.2035,3839323.56,12.6024,34.6566,2.5385,1.1846,71.0145,67.8561,0.2726,0.07650868,0,0,0.705667317,0.055269902,0.266290017,509,27.62643433,0,38.61785462,5
P1095,2023,740797.2035,3820003.56,2.1004,1.2602,1,1,0,98.4448,0.0137,0.001025287,0,0,0.661690474,0.048573808,0.237570616,764,2.228576899,0.16041727,42.43972467,3
P1104,2023,720097.2035,3831043.56,14.7028,48.5192,3.1429,1.4238,60.5263,63.383,0.291,0.090219276,0,0,0.718367934,0.063710762,0,81,8.214011192,0,36.98864677,3
P1108,2023,742177.2035,3812413.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.815529287,0.03419892,0.110201716,274,9.918992996,3.29802331,44.53770473,4
P1114,2023,738037.2035,3835183.56,6.3012,16.3831,1.75,1.3673,70,84.9292,0.1222,0.026077025,0,0,0.671964824,0.024368396,0.41833975,714,9.529964447,2.544553287,40.14382404,4
P1115,2023,675937.2035,3806893.56,2.1004,17.0132,1.7,1.7,78.125,81.036,0.167,0.038098704,0,0,0.713304043,0.018714039,0.179195105,496,0.775838375,0.213232777,39.94879133,4
P1119,2023,679387.2035,3833803.56,2.1004,5.041,1.3333,1.3333,0,96.3452,0.0249,0.003780718,0,0,0.670595765,0.070295989,0.079872154,395,2.462612867,0.993730314,39.9904604,3
P1126,2023,690427.2035,3836563.56,2.1004,0,1,1,100,0,0,1,0,0,0.903973222,0.102620949,0,7,1.458679438,0,31.25046105,2
P1137,2023,706987.2035,3842083.56,4.2008,6.3012,1.25,1,50,95.0453,0.035,0.005671078,0,0,0.72047621,0.060394331,0.119092628,296,4.017109394,2.5,40.36578121,3
P1148,2023,718027.2035,3813793.56,4.2008,7.5614,1.5714,1.2727,73.3333,89.1308,0.1011,0.023740182,0,0,0.707347691,0.066762428,0.143190227,436,5.569599152,0.267567011,41.45140552,4
P1151,2023,711127.2035,3836563.56,6.3012,11.9723,1.8333,1.3,50,89.8199,0.0784,0.014126827,0,0,0.649790704,0.08214933,0.044474307,111,1.329619765,186.8719012,40.04497893,3
P1156,2023,708367.2035,3813793.56,2.1004,4.4108,1,1,100,94.0223,0.0535,0.010405935,0,0,0.65693891,0.027567329,0.494268566,630,4.058953762,0,39.34566909,4
P1181,2023,713887.2035,3831043.56,14.7028,73.0939,3.2,1.9301,74.7126,42.4574,0.4765,0.181640278,0,0,0.769272447,0.038537992,0.001037954,120,5.515936375,0,35.98743564,3
P1186,2023,709747.2035,3846913.56,8.4016,15.1229,2,1.125,40,89.0984,0.0784,0.015122873,0,0,0.778551877,0.068859197,0.039238392,183,2.659931421,0,35.53970089,3
P1189,2023,695947.2035,3840013.56,4.2008,76.2445,2.5,1.7371,89.7872,23.7028,0.6918,0.482301462,0,0,0.840168595,0.104529652,0.052011755,117,0.655437946,3.65608924,35.1268445,3
P1198,2023,688357.2035,3837943.56,2.1004,0,1,1,100,0,0,1,0,0,0.868482947,0.148405225,0,13,0.713429093,0,32.75040481,2
P1204,2023,732517.2035,3837253.56,10.502,54.8204,2.8889,1.4558,75.3623,51.1125,0.4183,0.148669685,0,0,0.735197127,0.046456207,0.394308047,862,18.74551773,0.193621191,38.61902582,5
P1206,2023,726307.2035,3838633.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.656689763,0.049643252,0.255143425,557,14.27813053,2.131656482,39.23714477,4
P1212,2023,735277.2035,3835183.56,12.6024,103.3396,3.3846,2.4415,79.0541,24.9106,0.6145,0.306072387,0,0,0.725553691,0.061554067,0.042047053,335,6.952083111,0.695623386,35.4594415,3
P1225,2023,683527.2035,3835183.56,2.1004,4.4108,1.3333,1.3333,0,96.5452,0.0249,0.003303649,0,0,0.671801925,0.128723848,0.053365218,650,2.085277796,0,41.85441108,3
P1231,2023,701467.2035,3837253.56,4.2008,88.2168,2.6154,2.2588,90.9091,27.3928,0.6176,0.696028523,0,0,0.895892859,0.071991094,0,246,0.651370406,0,34.29816672,2
P1236,2023,702157.2035,3834493.56,8.4016,105.8601,3.1026,2.303,88.5953,26.0957,0.5963,0.717007009,0,0,0.970977366,0.07194155,0,43,0.301179409,0,33.46861766,2
P1239,2023,686977.2035,3816553.56,2.1004,10.712,1.4286,1.4286,76.9231,88.8116,0.0937,0.017346661,0,0,0.564857364,0.032427469,0.335103548,2007,82.14033508,0.028513546,42.58869504,5
P1245,2023,730447.2035,3830353.56,4.2008,27.7253,2.0909,1.4333,75.5102,74.1136,0.2178,0.055672821,0,0,0.641919494,0.026077029,0.667392937,1403,9.601668358,1.556698183,41.07839793,5
P1249,2023,735967.2035,3830353.56,10.502,20.1638,2.25,1.0938,58.3333,82.8886,0.1356,0.032840632,0,0,0.729662597,0.026262169,0.386950897,796,2.998169184,0.681753063,38.62126566,4
P1255,2023,731827.2035,3834493.56,25.2048,136.1059,5,1.8223,62.2047,23.6628,0.5759,0.263928852,0,0,0.686629236,0.063077111,0.005671078,737,8.769174576,0,35.15997591,3
P1267,2023,695257.2035,3851743.56,10.502,11.3422,2,1,25,90.8185,0.0704,0.014223309,0,0,0.738176823,0.064635404,0.007561437,120,2.243549585,0,38.65052844,2
P1268,2023,705607.2035,3837253.56,4.2008,61.1216,1.8605,1.7556,95.6316,48.1042,0.4377,0.846845596,0,0,0.932655513,0.098557367,0.001371382,44,0.645418823,100,33.05701122,2
P1270,2023,746317.2035,3830353.56,2.1004,3.1506,1,1,100,95.9497,0.035,0.004239869,0,0,0.54325664,0.031560407,0.808309372,995,41.04991913,0.381779916,42.53370998,5
P1271,2023,707677.2035,3844153.56,14.7028,44.7385,2.8571,1.2962,63.8889,64.9123,0.2819,0.082795216,0,0,0.768596947,0.07305988,0.00308886,176,3.428012133,0,35.96306392,3
P1277,2023,720787.2035,3810343.56,14.7028,64.9023,2.9524,1.4276,78.0749,42.4453,0.4956,0.195899912,0,0,0.760345399,0.063456643,0,239,1.880177021,0,38.24764213,3
P1278,2023,708367.2035,3843463.56,8.4016,14.4928,2,1.2333,46.1538,87.8979,0.0937,0.018688802,0,0,0.76379931,0.116431898,0.00282658,103,3.258656025,0,36.70379558,3
P1318,2023,775987.2035,3835183.56,2.1004,7.5614,1.6,1.6,57.1429,92.3597,0.0621,0.009433877,0,0,0.614008844,0.052171775,0.513955489,488,0.795026481,1.848262075,42.91366254,4
P1321,2023,730447.2035,3806203.56,10.502,44.7385,2.7143,1.4543,68.4211,64.1212,0.291,0.082597,0,0,0.786055565,0.078021682,0.009970773,195,0.918190658,0,39.87075085,2
P1332,2023,738727.2035,3831733.56,4.2008,5.6711,1.5,1,50,94.4029,0.0445,0.006130229,0,0,0.662348032,0.034760939,0.287852558,542,6.435343266,0.819029068,39.60352341,4
P1346,2023,694567.2035,3847603.56,12.6024,20.794,2.4444,1.218,55.1724,81.0966,0.1547,0.032409708,0,0,0.754663527,0.081971785,0.038845137,194,3.018320799,0,37.28067749,3
P1360,2023,696637.2035,3811723.56,4.2008,8.1916,1.4,1,60,92.9219,0.0535,0.009451796,0,0,0.717993736,0.047464442,0.031283701,369,11.20262623,0,39.71561419,3
P1361,2023,679387.2035,3816553.56,6.3012,19.5337,1.2667,1.1323,98.7487,77.5269,0.2016,0.953458214,0,0,0.883347988,0.075697797,0,14,4.78020525,0,29.63433296,3
P1365,2023,700777.2035,3815173.56,4.2008,13.2325,1.6667,1.4412,76,84.1125,0.1421,0.0369068,0,0,0.778858721,0.041097636,0.078959923,192,2.977123261,4.609423378,38.88549482,3
P1371,2023,675963.7139,3816524.743,2.3691,0,1.0455,1.0455,99.7763,0,0,0.996486321,0,0,0.922061801,0.077625626,0,5,1.061532855,0,28.975256,2
P1384,2023,718027.2035,3808963.56,6.3012,10.712,1.8,1.1667,42.8571,91.5599,0.0621,0.011992106,0,0,0.798712313,0.071470655,0.005688996,214,0.897212625,39.62440781,39.98806111,2
P1385,2023,730447.2035,3868993.56,8.4016,28.3554,2.0714,1.2947,80.2632,67.9058,0.291,0.086790724,0,0,0.76912272,0.129840945,0.53218514,570,15.33529091,0.143099421,42.89001534,5
P1389,2023,695257.2035,3854503.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.002278362,0,0,0.691977382,0.162539135,0.025093646,152,1.609583497,12.08526568,40.1940258,2
P1396,2023,711817.2035,3811723.56,6.3012,42.8481,1.6047,1.4851,96.9732,53.8618,0.4183,0.862591012,0,0,0.876029015,0.111739246,0.00141329,38,0.680307746,0,32.71583652,2
P1399,2023,724927.2035,3804133.56,8.4016,99.5589,3.0714,1.9767,83.0409,22.7208,0.6473,0.349108403,0,0,0.813934267,0.082002644,0.003780718,137,0.650805831,0,36.51843614,2
P1407,2023,693877.2035,3794473.56,2.1004,22.0542,1.2667,1.2667,98.7193,72.2523,0.2584,0.934656355,0,0,0.958585441,0.110123051,0,18,0.529181421,0,31.05115525,2
P1426,2023,733897.2035,3813103.56,2.1004,5.041,1,1,100,95.3548,0.035,0.005671078,0,0,0.747835159,0.062616365,0.239525039,379,3.221127987,2.890467218,41.51342485,4
P1440,2023,733897.2035,3830353.56,10.502,41.5879,2.9286,1.6651,62.5,65.5436,0.2819,0.081017913,0,0,0.763259232,0.030667385,0.26928442,807,4.243144989,0.504472424,38.05108285,4
P1444,2023,718027.2035,3816553.56,4.2008,6.3012,1.4,1.2,60,93.4504,0.0535,0.011229099,0,0,0.706257224,0.079047042,0.186452354,528,15.82194233,0.845368427,42.14778642,4
P1457,2023,711817.2035,3846223.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001371382,0,0,0.7050246,0.032109237,0.168056417,228,2.237019777,0.460289423,42.58600257,3
P1471,2023,721477.2035,3812413.56,6.3012,14.4928,2.1667,1.1944,41.6667,88.5625,0.0862,0.015629183,0,0,0.62200278,0.053031471,0.484917684,1681,3.812105656,0.621027779,41.49285704,4
P1480,2023,714577.2035,3869683.56,6.3012,11.3422,1.5,1,62.5,90.6399,0.0704,0.013232514,0,0,0.607165992,0.083008919,0.098590197,158,1.053729773,0.684316414,40.14034192,3
P1487,2023,731137.2035,3830353.56,4.2008,21.4241,1.5455,1.1453,85.3659,77.5176,0.196,0.049149338,0,0,0.670375764,0.025905887,0.784491971,1371,7.756538391,0.280886971,41.58735354,5
P1490,2023,669037.2035,3852433.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001371382,0,0,0.695525587,0.154377803,0.018903592,174,0.650805831,2.222222222,38.86810787,2
P1498,2023,730447.2035,3811723.56,6.3012,6.9313,1.5,1,0,95.0435,0.035,0.00562917,0,0,0.779533803,0.075991672,0.064385267,354,2.670201302,0,42.54509506,3
P1512,2023,680077.2035,3820693.56,2.1004,23.3144,1.1944,1.1944,98.8215,40.052,0.6748,0.60644547,0,0,0.893971086,0.056531962,0.007561437,112,4.992084503,0,34.52533172,3
P1516,2023,689737.2035,3842773.56,10.502,29.6156,2.4167,1.3405,66,73.1989,0.2231,0.053316715,0,0,0.558582306,0.090155488,0.210534919,576,5.441944122,23.47645936,39.92637574,4
P1519,2023,698017.2035,3849673.56,6.3012,53.5602,2.4286,1.6248,84.6154,44.1553,0.5061,0.199697535,0,0,0.688854396,0.134246618,0.150691838,91,1.251245975,0,38.91459947,4
P1523,2023,674557.2035,3815173.56,2.1004,0,1,1,100,0,0,1,0,0,0.914003789,0.09228846,0,4,1.036811352,0,30.38423021,2
P1526,2023,682837.2035,3821383.56,2.1004,24.5747,1.4444,1.4444,97.9317,78.1455,0.1788,0.956694621,0,0,0.922035038,0.095000856,0,8,3.582901001,0,28.28292968,3
P1529,2023,688357.2035,3822763.56,2.1004,28.9855,1.4,1.4,98.0912,71.6192,0.2436,0.93993943,0,0,0.928437591,0.081077997,0,20,0.656000078,0,31.67225298,2
P1549,2023,694567.2035,3853123.56,14.7028,25.8349,2.75,1.0476,30,83.0589,0.1222,0.026029867,0,0,0.717584789,0.123131771,0.011342155,63,5.107952595,0,37.9800051,3
P1565,2023,726307.2035,3837943.56,2.1004,7.5614,1.2,1.2,85.7143,92.3389,0.0621,0.011342155,0,0,0.682137132,0.073482503,0.047796694,365,5.661809921,0,38.48073977,3
P1575,2023,664897.2035,3812413.56,2.1004,7.5614,1.5,1.5,0,94.8585,0.035,0.005671078,0,0,0.697666109,0.012699259,0,256,1.457265139,0,39.77418054,2
P1581,2023,727687.2035,3816553.56,2.1004,26.465,2.2,2.2,70,76.7246,0.1904,0.04630484,0,0,0.746145248,0.10012481,0.02359129,340,6.198771477,80.65191383,39.76273812,3
P1582,2023,691807.2035,3824833.56,14.7028,78.765,3.1667,1.9485,79.0323,33.3046,0.57,0.256544048,0,0,0.804032445,0.037406694,0,143,0.657910883,0,37.09518848,2
P1603,2023,691117.2035,3804133.56,10.502,13.2325,2.2,1,14.2857,91.1249,0.0621,0.011342155,0,0,0.698428273,0.033115358,0.407248221,725,4.337529182,1.416863735,40.89548278,4
P1607,2023,718027.2035,3814483.56,8.4016,25.8349,2.2727,1.4325,68.8889,75.4459,0.2071,0.048641684,0,0,0.728111923,0.064253741,0.076091436,348,7.819436073,0.509523378,40.80667201,3
P1608,2023,719407.2035,3807583.56,4.2008,76.8746,2.4474,1.9062,91.7169,27.9524,0.6387,0.658582995,0,0,0.849155128,0.065365844,0,52,0.849538028,0,33.60913253,2
P1621,2023,704917.2035,3834493.56,4.2008,68.683,2,1.8241,94.8035,39.4502,0.5212,0.778402305,0,0,0.888912082,0.102745066,0.009970773,52,0.529114485,0,34.21965491,2
P1625,2023,708367.2035,3817933.56,4.2008,9.4518,1.8,1.3333,42.8571,91.8863,0.0621,0.013507129,0,0,0.730865657,0.050519829,0.084129942,266,2.686197519,0,40.91281641,3
P1628,2023,709057.2035,3843463.56,4.2008,3.1506,1.3333,1,0,96.9609,0.0249,0.002438577,0,0,0.758421183,0.102583161,0,137,2.846428633,0,39.11185165,2
P1635,2023,679387.2035,3855193.56,12.6024,28.9855,2.5556,1.2368,51.7241,79.3254,0.1547,0.035916824,0,0,0.723922133,0.143288558,0.013274422,253,4.857135773,0,37.6523569,3
P1636,2023,748387.2035,3822073.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001371382,0,0,0.674737036,0.029283411,0.240162275,495,5.764794827,1.524831325,42.74247416,4
P1638,2023,682147.2035,3802063.56,2.1004,2.5205,1,1,100,97.0042,0.0249,0.005337649,0,0,0.73079294,0.039485073,0.107666657,345,0.935560584,0,40.62525291,3
P1645,2023,729757.2035,3837943.56,6.3012,17.6434,2.125,1.5,55,84.6454,0.1222,0.029709864,0,0,0.801594019,0.050502727,0.168723274,334,17.62454987,0.62995214,37.32348321,4
P1646,2023,674557.2035,3854503.56,2.1004,3.1506,1,1,100,96.7967,0.0249,0.003261741,0,0,0.695651412,0.152842646,0.02268431,127,2.277834654,0,40.86171897,3
P1653,2023,708367.2035,3846223.56,21.004,131.695,4.3333,1.8677,73.2938,17.802,0.6437,0.352653188,0,0,0.813868284,0.096384871,0.003780718,74,2.53243947,0,34.30086282,3
P1670,2023,709057.2035,3833803.56,2.1004,8.1916,1.1087,1.1087,99.5,92.185,0.0621,0.989223981,0,0,0.88631779,0.114506803,0,33,0.753079832,0,32.20017189,2
P1674,2023,716647.2035,3830353.56,14.7028,57.3409,3.4118,1.4358,67.2,52.5964,0.3943,0.13703601,0,0,0.712750614,0.04433905,0,85,8.204738617,0,37.45494925,3
P1683,2023,704227.2035,3849673.56,14.7028,55.4505,3.5714,1.4561,53.8462,61.7538,0.2954,0.086002383,0,0,0.730119288,0.141409436,0.018903592,154,9.630067825,2.222222222,36.76885583,3
P1694,2023,733897.2035,3815863.56,6.3012,17.0132,1.75,1.2308,66.6667,85.3655,0.1153,0.026566762,0,0,0.735702872,0.053930288,0.250219601,695,2.613262415,1.11672871,43.32301345,4
P1708,2023,734587.2035,3831733.56,6.3012,58.6011,2.8889,1.8219,73.4375,51.7811,0.4013,0.141235804,0,0,0.74590534,0.062087249,0.181874331,789,3.591207504,0.424576524,37.33329476,4
P1709,2023,732517.2035,3805513.56,8.4016,84.436,3.4583,2.8254,77.3077,31.1792,0.5817,0.263392777,0,0,0.858903289,0.073024425,0.002236454,108,0.950882316,0,37.40113418,2
P1712,2023,690427.2035,3837253.56,2.1004,20.1638,1.3043,1.3043,98.5685,82.3225,0.1421,0.969939802,0,0,0.907521009,0.158315056,0.001890359,24,0.665151894,0,32.64345529,2
P1721,2023,728377.2035,3810343.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.69405508,0.065425931,0.247249048,816,4.833879948,0.154089442,41.94706602,4
P1722,2023,710437.2035,3818623.56,2.1004,1.8904,1,1,100,97.221,0.0249,0.002438577,0,0,0.739961803,0.033537649,0,294,3.239853859,0,42.13292142,3
P1725,2023,718717.2035,3817243.56,10.502,14.4928,2.4,1.1111,0,91.0459,0.0621,0.012768112,0,0,0.680553794,0.041321168,0.416846016,886,21.2435627,0.208446669,40.59100025,4
P1728,2023,726307.2035,3868993.56,6.3012,36.5469,2.3077,1.5468,73.0159,68.6647,0.2584,0.073348672,0,0,0.84850359,0.055759788,0.154584599,189,28.35716248,0,38.89453148,4
P1729,2023,733897.2035,3828973.56,12.6024,71.8336,3.2857,1.6686,74.8691,40.5684,0.5009,0.203801373,0,0,0.766119838,0.059903718,0.008932819,394,2.746373415,0,35.28126927,3
P1736,2023,686287.2035,3831043.56,8.4016,7.5614,2,1,0,94.1797,0.0445,0.009165526,0,0,0.647469699,0.032442937,0.076406946,426,1.248105764,0.50736601,39.62955929,3
P1737,2023,740107.2035,3836563.56,4.2008,7.5614,1.5,1.2222,0,94.8585,0.035,0.005671078,0,0,0.63145256,0.034434166,0.558761344,657,15.48852634,0.117434516,39.22339738,4
P1739,2023,738037.2035,3834493.56,4.2008,39.0674,2.2667,2.0057,77.6471,63.4939,0.3129,0.094643681,0,0,0.624462068,0.042825648,0.192136624,527,6.910782814,2.243703862,38.10472179,4
P1740,2023,695947.2035,3812413.56,2.1004,12.6024,1.4286,1.4286,80,87.6843,0.1011,0.020793951,0,0,0.70768553,0.043685806,0.082698734,266,7.878921986,0,39.4865808,3
P1752,2023,733207.2035,3831733.56,10.502,65.5325,3.2941,1.5358,69.2913,50.7446,0.3978,0.136063953,0,0,0.763412118,0.03742151,0.252759911,471,5.00339222,0.30711558,37.30408713,4
P1762,2023,731137.2035,3808963.56,8.4016,23.9445,2.3333,1.2105,58.6207,80.3725,0.1547,0.035916824,0,0,0.753104031,0.062181711,0.030245747,349,1.433564067,1.333333333,37.53705128,3
P1764,2023,731827.2035,3828973.56,12.6024,65.5325,3.6875,1.6099,60.9091,53.6651,0.3651,0.124030952,0,0,0.731704056,0.048016501,0.05289422,387,5.27800703,4.086898886,36.57687401,3
P1786,2023,693187.2035,3804133.56,4.2008,12.6024,1.5714,1,76.4706,87.0828,0.1083,0.022249148,0,0,0.740030527,0.049197621,0.052489644,261,2.199996948,1.784478076,41.66594294,3
P1787,2023,687667.2035,3813103.56,2.1004,25.8349,1.6923,1.6923,86.1538,70.8833,0.2632,0.072167077,0,0,0.524407387,0.04313253,0.639233739,1727,23.7621727,2.702387503,41.68578917,5
P1796,2023,735277.2035,3811033.56,4.2008,5.041,1.25,1,50,95.412,0.035,0.00562917,0,0,0.751905739,0.032694798,0.049520436,359,4.752873898,2.857142857,42.86074448,3
P1813,2023,740797.2035,3835873.56,4.2008,10.712,1.5,1.1429,62.5,90.8029,0.0704,0.012755445,0,0,0.595196247,0.021785829,0.577675245,1013,17.77148247,1.866507107,40.98897814,5
P1817,2023,758737.2035,3828283.56,2.1004,2.5205,1,1,100,96.1649,0.035,0.00562917,0,0,0.609690547,0.037072943,0.26442384,519,76.85627747,0,43.68337067,5
P1820,2023,695947.2035,3842083.56,2.1004,5.041,1.3333,1.3333,0,96.3452,0.0249,0.003780718,0,0,0.599982262,0.055544752,0.282616642,1041,6.541183949,1.358738876,39.89972801,4
P1830,2023,711127.2035,3843463.56,10.502,28.9855,2.5455,1.2491,58.5366,75.681,0.196,0.052882078,0,0,0.74486506,0.076621581,0.012380109,147,2.22156477,3.604202587,36.85790537,3
P1845,2023,709057.2035,3813793.56,4.2008,6.3012,1.4,1,60,93.4504,0.0535,0.009451796,0,0,0.678633988,0.036113625,0.428647129,857,3.457688093,0.268151234,39.32411295,4
P1847,2023,715267.2035,3871063.56,6.3012,12.6024,1.8333,1.125,50,89.6622,0.0784,0.014168735,0,0,0.523233414,0.229872885,0.09937011,156,0.842973053,0,38.89493657,3
P1850,2023,721477.2035,3870373.56,10.502,50.4096,2.9286,1.6692,63.5135,63.4173,0.2865,0.082221665,0,0,0.728363812,0.22123288,0.013232514,162,1.004974246,0,39.91608093,2
P1859,2023,718027.2035,3812413.56,2.1004,5.041,1,1,100,95.3548,0.035,0.005671078,0,0,0.7376858,0.053414235,0.027317434,373,1.64696455,10.58097784,40.74970394,3
P1867,2023,707677.2035,3848293.56,2.1004,3.1506,1,1,100,95.9497,0.035,0.004114147,0,0,0.702440023,0.078430918,0.062858922,150,3.632129431,2.389686394,37.03910432,3
P1880,2023,699397.2035,3837253.56,4.2008,47.8891,1.8605,1.2933,95.7225,53.5441,0.4082,0.855187764,0,0,0.886845112,0.14512974,0.013751491,36,0.65297842,14.03660196,33.59615714,3
P1882,2023,713887.2035,3836563.56,6.3012,9.4518,1.8,1,42.8571,91.8863,0.0621,0.012773363,0,0,0.771558762,0.053172282,0.011342155,124,3.701569557,0,38.89295841,3
P1886,2023,695257.2035,3833803.56,4.2008,57.971,1.9048,1.8551,95.3202,44.3933,0.4903,0.795367366,0,0,0.881540716,0.078306681,0,28,0.498356074,0,31.20037807,2
P1887,2023,671797.2035,3853123.56,6.3012,8.1916,1.75,1,25,93.7814,0.0445,0.007084367,0,0,0.60236603,0.071236374,0.146655436,564,0.988561809,0.804497403,41.9915948,3
P1891,2023,660067.2035,3809653.56,2.1004,7.5614,1,1,100,91.6565,0.0704,0.013232514,0,0,0.724736214,0.012687428,0.296774248,618,1.31090343,0.38962664,40.18572017,4
P1897,2023,701467.2035,3815173.56,2.1004,26.465,2.25,2.25,73.2143,72.6601,0.2386,0.061577426,0,0,0.783123851,0.066831937,0.013232514,200,2.120461941,0,37.6344811,3
P1898,2023,697327.2035,3837253.56,2.1004,34.6566,1.4889,1.4889,97.6963,73.0815,0.2125,0.945006702,0,0,0.936353028,0.085361462,0,11,0.650805831,0,31.99688034,2
P1906,2023,682837.2035,3841393.56,4.2008,32.7662,1.9333,1.5908,83.908,64.6855,0.3171,0.09540702,0,0,0.639897645,0.066088148,0.058510723,277,5.93175745,12.6471277,39.82658597,3
P1922,2023,681457.2035,3854503.56,4.2008,5.041,1.25,1,50,95.412,0.035,0.004675031,0,0,0.693533003,0.082684189,0.001890359,101,15.69047737,0,40.27585341,3
P1934,2023,753217.2035,3819313.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.688034773,0.0305881,0.005080952,203,14.07911301,6.878238259,42.43517836,3
P1946,2023,745627.2035,3830353.56,4.2008,18.9036,1.8889,1.5,74.1935,81.0417,0.1609,0.039238392,0,0,0.586409211,0.035577405,0.723062912,1661,38.20636749,0.318724862,42.71032455,5
P1957,2023,707677.2035,3845533.56,18.9036,70.5734,3.2632,1.2711,70.7483,46.5855,0.4345,0.159154184,0,0,0.816885054,0.071485686,0,183,2.569371462,0,35.50735854,3
P1962,2023,735967.2035,3801373.56,2.1004,60.4915,2.0476,2.0476,94.7619,47.2306,0.4501,0.835629651,0,0,0.876495302,0.143299398,0,34,1.145283699,0,33.63292915,2
P1999,2023,689737.2035,3823453.56,10.502,47.8891,2.6071,1.3148,87.3596,33.6464,0.6551,0.367284492,0,0,0.78933841,0.055752088,0.108209624,135,0.725515902,0.724075068,36.98209657,3
P2009,2023,737347.2035,3833113.56,4.2008,6.3012,1.25,1,50,95.0453,0.035,0.005671078,0,0,0.636208296,0.048857055,0.176072767,603,5.523354054,0.723632267,38.6585383,4
P2015,2023,721477.2035,3813103.56,4.2008,5.6711,1.5,1.2222,0,95.423,0.035,0.005623919,0,0,0.657944798,0.051406705,0.398839437,962,9.749578476,0.121551625,42.83967836,4
P2026,2023,726307.2035,3822073.56,4.2008,18.9036,1.875,1.3047,70.8333,83.1733,0.1356,0.030764724,0,0,0.6798563,0.040103067,0.113922609,450,8.098495483,0.337466966,40.75194776,4
P2033,2023,682837.2035,3840013.56,4.2008,10.0819,1.4444,1.2206,84,85.0854,0.1421,0.027203033,0,0,0.607728004,0.111706899,0.1963185,766,6.338527679,0.801181852,40.52625481,4
P2035,2023,696637.2035,3833803.56,2.1004,8.8217,1.1522,1.1522,99.3028,93.6108,0.0445,0.992438563,0,0,0.925216198,0.044870445,0,36,0.456532001,0,29.7840466,2
P2052,2023,726997.2035,3834493.56,8.4016,11.9723,1.8571,1,60,87.8542,0.1011,0.017501624,0,0,0.778054774,0.061698325,0.038266334,292,3.492761612,12.40091031,35.8193702,3
P2053,2023,721477.2035,3811033.56,10.502,25.8349,2.5556,1.3835,51.7241,79.9879,0.1547,0.037085752,0,0,0.661861539,0.081587293,0.111809032,757,2.200857878,0.974348259,40.27920578,3
P2054,2023,731137.2035,3836563.56,10.502,20.794,2.1,1.2727,67.6471,79.5405,0.173,0.047915526,0,0,0.752295017,0.091763274,0.08980102,344,9.989593506,1.005761103,36.72256591,4
P2061,2023,715267.2035,3835873.56,6.3012,27.7253,2.2,1.7143,62.5,78.4715,0.167,0.039697543,0,0,0.682524502,0.048208239,0.012565658,163,5.617540836,38.44906112,38.23241282,3
P2076,2023,731827.2035,3818623.56,2.1004,5.041,1,1,100,95.3548,0.035,0.005671078,0,0,0.808327258,0.042120786,0.233759837,386,1.954301715,0,38.48469939,4
P2081,2023,738727.2035,3828283.56,2.1004,6.3012,1.25,1.25,75,94.1854,0.0445,0.007561437,0,0,0.694939077,0.090609612,0.064336276,168,2.687515259,0.605438839,37.22172042,3
P2087,2023,726307.2035,3806203.56,10.502,32.1361,2.5455,1.4368,63.8298,73.5639,0.2125,0.053300141,0,0,0.753995061,0.070672136,0.178479257,406,0.954900205,6.98951204,41.52046414,4
P2104,2023,705607.2035,3844153.56,6.3012,9.4518,1.6667,1.15,60,90.4537,0.0784,0.014389107,0,0,0.63677603,0.085062108,0.024060943,609,5.806389809,0,40.0698046,3
P2107,2023,713197.2035,3833113.56,10.502,93.2577,2.8056,1.7149,89.1304,21.6602,0.6733,0.607510832,0,0,0.780343115,0.103863203,0,147,1.322663188,0,34.62129497,2
P2111,2023,720097.2035,3813103.56,6.3012,8.8217,1.75,1,25,93.6108,0.0445,0.008515575,0,0,0.738630593,0.041443463,0.100180607,580,7.219697952,0.856520901,40.67669868,3
P2114,2023,733897.2035,3822763.56,2.1004,5.041,1.3333,1.3333,0,96.3452,0.0249,0.004168721,0,0,0.738697767,0.04559053,0.147778266,539,3.251233101,0.618171422,40.06105304,3
P2124,2023,770467.2035,3819313.56,2.1004,4.4108,1.3333,1.3333,0,96.5452,0.0249,0.003780718,0,0,0.79339993,0.035274423,0.074470441,167,0.808075905,0,50.11377593,3
P2126,2023,708367.2035,3846913.56,18.9036,38.4373,3.3636,1.2529,44.6809,72.4011,0.2125,0.051921343,0,0,0.827835143,0.083607013,0.010346109,74,2.118163109,0,35.96316136,2
P2130,2023,772537.2035,3831733.56,2.1004,3.7807,1,1,100,95.7447,0.035,0.005671078,0,0,0.686158299,0.043923402,0.466586631,437,1.113971353,0.583760627,45.30695122,4
